,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
3571,Berlin,2020,27/02/2020,WCH,R1,3,4,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,21.3,27.403,27.389,29.337,0.974,4,
3572,Berlin,2020,27/02/2020,WCH,R1,3,5,KENNY_Jason,GBR,10004599194,31.9,31.338,31.118,32.682,0.782,1,
3573,Berlin,2020,27/02/2020,WCH,R1,3,6,PERALTA_Juan,ESP,10006552534,29.8,24.887,24.76,26.27,0.755,5,
3574,Berlin,2020,27/02/2020,WCH,R1,4,1,VIGIER_Sébastien,FRA,10010678569,22.9,30.951,31.269,33.391,1.061,1,
3575,Berlin,2020,27/02/2020,WCH,R1,4,2,DMITRIEV_Denis,RUS,10003100142,33.9,27.713,27.888,29.472,0.792,5,
3576,Berlin,2020,27/02/2020,WCH,R1,4,3,BOS_Theo,NED,10050887493,36.5,28.561,28.652,30.796,1.072,4,
3577,Berlin,2020,27/02/2020,WCH,R1,4,4,PONOMARYOV_Sergey,KAZ,10010797292,21.9,24.036,24.428,27.472,1.522,6,
3578,Berlin,2020,27/02/2020,WCH,R1,4,5,DAWKINS_Edward,NZL,10005782695,30.6,29.956,29.82,31.3,0.74,2,
3579,Berlin,2020,27/02/2020,WCH,R1,4,6,KAWABATA_Tomoyuki,JPN,10008098470,35.1,28.756,28.521,30.147,0.813,3,
3580,Berlin,2020,27/02/2020,WCH,R1,5,1,WAKIMOTO_Yuta,JPN,10005964470,30.9,29.019,29.226,30.684,0.729,3,
3581,Berlin,2020,27/02/2020,WCH,R1,5,2,BÜCHLI_Matthijs,NED,10006900421,27.2,33.069,33.065,34.521,0.728,1,
3582,Berlin,2020,27/02/2020,WCH,R1,5,3,WEBSTER_Sam,NZL,10006184742,28.6,29.355,29.382,31.382,1,2,
3583,Berlin,2020,27/02/2020,WCH,R1,5,4,BÁBEK_Tomáš,CZE,10004612534,32.7,27.632,27.605,29.255,0.825,4,
3584,Berlin,2020,27/02/2020,WCH,R1,5,5,KANG_Shih_Feng,TPE,10010608447,22.7,22.789,22.823,24.617,0.897,6,
3585,Berlin,2020,27/02/2020,WCH,R1,5,6,RAMIREZ_MORALES_Santiago,COL,10009039774,25.6,24.502,23.883,26.845,1.481,5,
3586,Berlin,2020,27/02/2020,WCH,Rep,1,1,BÖTTICHER_Stefan,GER,10048325582,28.1,31.823,31.951,33.897,0.973,1,
3587,Berlin,2020,27/02/2020,WCH,Rep,1,2,PONOMARYOV_Sergey,KAZ,10010797292,21.9,24.428,24.895,27.829,1.467,4,
3588,Berlin,2020,27/02/2020,WCH,Rep,1,3,PERALTA_Juan,ESP,10006552534,29.8,24.76,24.788,26.292,0.752,3,
3589,Berlin,2020,27/02/2020,WCH,Rep,1,4,BÁBEK_Tomáš,CZE,10004612534,32.7,27.605,27.398,29.04,0.821,2,
3590,Berlin,2020,27/02/2020,WCH,Rep,2,1,KAWABATA_Tomoyuki,JPN,10008098470,35.1,28.521,28.707,30.325,0.809,2,
3591,Berlin,2020,27/02/2020,WCH,Rep,2,2,KANG_Shih_Feng,TPE,10010608447,22.7,22.823,23.145,24.917,0.886,5,
3592,Berlin,2020,27/02/2020,WCH,Rep,2,3,PERKINS_Shane_Alan,RUS,10051694112,33.2,27.64,27.65,29.276,0.813,3,
3593,Berlin,2020,27/02/2020,WCH,Rep,2,4,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,21.3,27.389,27.297,29.215,0.959,4,
3594,Berlin,2020,27/02/2020,WCH,Rep,2,5,LEVY_Maximilian,GER,10004601723,32.7,31.887,31.545,33.207,0.831,1,
3595,Berlin,2020,27/02/2020,WCH,Rep,3,1,NITTA_Yudai,JPN,10005727327,34.1,27.107,27.312,28.828,0.758,3,
3596,Berlin,2020,27/02/2020,WCH,Rep,3,2,ANGSUTHASAWIT_Jai,AUS,10009009159,25,28.826,28.903,31.067,1.082,2,
3597,Berlin,2020,27/02/2020,WCH,Rep,3,3,DAWKINS_Edward,NZL,10005782695,30.6,29.82,29.741,31.215,0.737,1,
3598,Berlin,2020,27/02/2020,WCH,Rep,3,4,RAMIREZ_MORALES_Santiago,COL,10009039774,25.6,23.883,23.722,26.586,1.432,4,
3599,Berlin,2020,27/02/2020,WCH,Rep,3,5,SPIES_Jean,RSA,10007351671,30.3,17.393,17.247,20.053,1.403,5,
3600,Berlin,2020,27/02/2020,WCH,Rep,4,1,KENNY_Jason,GBR,10004599194,31.9,31.118,31.244,32.804,0.78,1,
3601,Berlin,2020,27/02/2020,WCH,Rep,4,2,WEBSTER_Sam,NZL,10006184742,28.6,29.382,29.439,31.411,0.986,2,
3602,Berlin,2020,27/02/2020,WCH,Rep,4,3,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,31.2,24.6,24.676,26.284,0.804,4,
3603,Berlin,2020,27/02/2020,WCH,Rep,4,4,BOS_Theo,NED,10050887493,36.5,28.652,28.305,30.419,1.057,3,
3604,Berlin,2020,27/02/2020,WCH,R2,1,1,LAVREYSEN_Harrie,NED,10009535686,23,31.85,32.191,34.307,1.058,1,
3605,Berlin,2020,27/02/2020,WCH,R2,1,2,VIGIER_Sébastien,FRA,10010678569,22.9,31.269,31.425,33.507,1.041,2,
3606,Berlin,2020,27/02/2020,WCH,R2,1,3,PONOMARYOV_Sergey,KAZ,10010797292,21.9,24.895,25.522,28.332,1.405,6,
3607,Berlin,2020,27/02/2020,WCH,R2,1,4,CARLIN_Jack,GBR,10009967641,22.8,30.055,30.006,31.744,0.869,3,
3608,Berlin,2020,27/02/2020,WCH,R2,1,5,KAWABATA_Tomoyuki,JPN,10008098470,35.1,28.707,28.626,30.23,0.802,5,
3609,Berlin,2020,27/02/2020,WCH,R2,1,6,WEBSTER_Sam,NZL,10006184742,28.6,29.439,29.107,31.053,0.973,4,
3610,Berlin,2020,27/02/2020,WCH,R2,2,1,BÜCHLI_Matthijs,NED,10006900421,27.2,33.065,33.192,34.646,0.727,1,
3611,Berlin,2020,27/02/2020,WCH,R2,2,2,WAKIMOTO_Yuta,JPN,10005964470,30.9,29.226,29.355,30.807,0.726,3,
3612,Berlin,2020,27/02/2020,WCH,R2,2,3,HELAL_Rayan,FRA,10015683567,21.1,26.263,26.677,29.317,1.32,6,
3613,Berlin,2020,27/02/2020,WCH,R2,2,4,KENNY_Jason,GBR,10004599194,31.9,31.244,31.162,32.71,0.774,2,
3614,Berlin,2020,27/02/2020,WCH,R2,2,5,MAKSEL_Krzysztof,POL,10006902239,28.7,28.054,27.993,29.535,0.771,5,
3615,Berlin,2020,27/02/2020,WCH,R2,2,6,ANGSUTHASAWIT_Jai,AUS,10009009159,25,28.903,28.52,30.646,1.063,4,
3616,Berlin,2020,27/02/2020,WCH,R2,3,1,NITTA_Yudai,JPN,10005727327,34.1,27.312,27.55,29.06,0.755,4,
3617,Berlin,2020,27/02/2020,WCH,R2,3,2,AWANG_Mohd_Azizulhasni,MAS,10004868370,32.1,29.852,29.911,31.327,0.708,2,
3618,Berlin,2020,27/02/2020,WCH,R2,3,3,HOOGLAND_Jeffrey,NED,10007379761,27,23.086,23.976,27.45,1.737,6,
3619,Berlin,2020,27/02/2020,WCH,R2,3,4,BÖTTICHER_Stefan,GER,10048325582,28.1,31.951,31.707,33.621,0.957,1,
3620,Berlin,2020,27/02/2020,WCH,R2,3,5,DMITRIEV_Denis,RUS,10003100142,33.9,27.888,27.77,29.342,0.786,3,
3621,Berlin,2020,27/02/2020,WCH,R2,3,6,KANG_Shih_Feng,TPE,10010608447,22.7,23.145,23.006,24.766,0.88,5,
3622,Berlin,2020,27/02/2020,WCH,R3,1,1,WAKIMOTO_Yuta,JPN,10005964470,30.9,29.355,29.562,31.01,0.724,4,
3623,Berlin,2020,27/02/2020,WCH,R3,1,2,PONOMARYOV_Sergey,KAZ,10010797292,21.9,25.522,26.278,28.98,1.351,5,
3624,Berlin,2020,27/02/2020,WCH,R3,1,3,LAVREYSEN_Harrie,NED,10009535686,23,32.191,32.133,34.205,1.036,1,
3625,Berlin,2020,27/02/2020,WCH,R3,1,4,KENNY_Jason,GBR,10004599194,31.9,31.162,31.098,32.634,0.768,3,
3626,Berlin,2020,27/02/2020,WCH,R3,1,5,VIGIER_Sébastien,FRA,10010678569,22.9,31.425,31.135,33.179,1.022,2,
3627,Berlin,2020,27/02/2020,WCH,R3,1,6,HOOGLAND_Jeffrey,NED,10007379761,27,23.976,23.537,26.875,1.669,6,
3628,Berlin,2020,27/02/2020,WCH,R3,2,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,32.1,29.911,30.116,31.528,0.706,4,
3629,Berlin,2020,27/02/2020,WCH,R3,2,2,BÖTTICHER_Stefan,GER,10048325582,28.1,31.707,31.829,33.715,0.943,2,
3630,Berlin,2020,27/02/2020,WCH,R3,2,3,CARLIN_Jack,GBR,10009967641,22.8,30.006,30.079,31.797,0.859,3,
3631,Berlin,2020,27/02/2020,WCH,R3,2,4,BÜCHLI_Matthijs,NED,10006900421,27.2,33.192,33.083,34.529,0.723,1,
3632,Berlin,2020,27/02/2020,WCH,R3,2,5,NITTA_Yudai,JPN,10005727327,34.1,27.55,27.515,29.017,0.751,5,
3633,Berlin,2020,27/02/2020,WCH,R3,2,6,HELAL_Rayan,FRA,10015683567,21.1,26.677,26.267,28.841,1.287,6,
3634,Berlin,2020,27/02/2020,WCH,Final,1,1,LAVREYSEN_Harrie,NED,10009535686,23,32.133,32.445,34.489,1.022,1,
3635,Berlin,2020,27/02/2020,WCH,Final,1,2,WAKIMOTO_Yuta,JPN,10005964470,30.9,29.562,29.698,31.14,0.721,5,
3636,Berlin,2020,27/02/2020,WCH,Final,1,3,AWANG_Mohd_Azizulhasni,MAS,10004868370,32.1,30.116,30.163,31.569,0.703,3,
3637,Berlin,2020,27/02/2020,WCH,Final,1,4,CARLIN_Jack,GBR,10009967641,22.8,30.079,30.055,31.753,0.849,4,
3638,Berlin,2020,27/02/2020,WCH,Final,1,5,BÖTTICHER_Stefan,GER,10048325582,28.1,31.829,31.591,33.451,0.93,2,
3639,Berlin,2020,27/02/2020,WCH,Final,1,6,PONOMARYOV_Sergey,KAZ,10010797292,21.9,26.278,25.914,28.548,1.317,6,
3640,Berlin,2020,27/02/2020,WCH,Final,2,1,HOOGLAND_Jeffrey,NED,10007379761,27,23.537,25.095,28.271,1.588,6,
3641,Berlin,2020,27/02/2020,WCH,Final,2,2,KENNY_Jason,GBR,10004599194,31.9,31.098,31.167,32.693,0.763,3,
3642,Berlin,2020,27/02/2020,WCH,Final,2,3,HELAL_Rayan,FRA,10015683567,21.1,26.267,26.646,29.134,1.244,5,
3643,Berlin,2020,27/02/2020,WCH,Final,2,4,VIGIER_Sébastien,FRA,10010678569,22.9,31.135,31.009,33.013,1.002,2,
3644,Berlin,2020,27/02/2020,WCH,Final,2,5,BÜCHLI_Matthijs,NED,10006900421,27.2,33.083,32.898,34.338,0.72,1,
3645,Berlin,2020,27/02/2020,WCH,Final,2,6,NITTA_Yudai,JPN,10005727327,34.1,27.515,27.372,28.87,0.749,4,
3646,Milton,2020,25/10/2020,WC,R1,1,1,SZALONTAY_Sándor,HUN,10007073506,30.33424658,21.466,21.876,23.632,0.878,4,
3647,Milton,2020,25/10/2020,WC,R1,1,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.00821918,27.297,27.348,29.238,0.945,2,
3648,Milton,2020,25/10/2020,WC,R1,1,3,PERKINS_Shane_Alan,RVL,10051694112,120.9013699,27.65,27.589,29.201,0.806,1,
3649,Milton,2020,25/10/2020,WC,R1,1,4,BRISTER_James,AUS,10011146694,,20.09,20.478,24.892,2.207,5,
3650,Milton,2020,25/10/2020,WC,R1,1,5,STOVBETSKYI_Dmytro,UKR,10090555241,120.9013699,18.679,18.748,22.554,1.903,6,
3651,Milton,2020,25/10/2020,WC,R1,1,6,VORZHEV_Pavel,KAZ,10007828183,120.9013699,22.1,21.682,24.016,1.167,3,
3652,Milton,2020,25/10/2020,WC,R1,2,1,ANGSUTHASAWIT_Jai,THA,10009009159,25.70684932,28.52,28.758,30.858,1.05,1,
3653,Milton,2020,25/10/2020,WC,R1,2,2,BROWNE_Kwesi,TTO,10009010876,26.75068493,25.533,25.64,27.278,0.819,2,
3654,Milton,2020,25/10/2020,WC,R1,2,3,PERALTA_Juan,ESP,10006552534,30.4630137,24.788,24.803,26.299,0.748,3,
3655,Milton,2020,25/10/2020,WC,R1,2,4,DUBCHENKO_Aleksandr,RUS,10007772108,,22.438,22.407,24.479,1.036,4,
3656,Milton,2020,25/10/2020,WC,R1,2,5,BIANCHI_Matteo,ITA,10028995102,19.02465753,4.992,10.684,17.812,3.564,6,
3657,Milton,2020,25/10/2020,WC,R1,2,6,NOVIK_Uladzislau,BLR,10009049979,25.5890411,22.037,21.577,23.779,1.101,5,
3658,Milton,2020,25/10/2020,WC,R1,3,1,EILERS_Joachim,GER,10006379247,30.58630137,31.189,31.329,32.971,0.821,1,
3659,Milton,2020,25/10/2020,WC,R1,3,2,MATSUI_Koyu,JPN,10090680735,28.10410959,24.992,25.573,28.459,1.443,4,
3660,Milton,2020,25/10/2020,WC,R1,3,3,HELAL_Rayan,FRA,10015683567,21.77534247,26.646,26.72,29.136,1.208,3,
3661,Milton,2020,25/10/2020,WC,R1,3,4,KANG_Shih_Feng,TPE,10010608447,120.9013699,23.006,23.095,24.835,0.87,5,
3662,Milton,2020,25/10/2020,WC,R1,3,5,KELEMEN_Pavel,CZE,10006422895,120.9013699,27.72,27.545,29.091,0.773,2,
3663,Milton,2020,25/10/2020,WC,R1,3,6,ZHOU_Yu,CHN,10052089586,21.81917808,19.813,19.449,22.539,1.545,6,
3664,Milton,2020,25/10/2020,WC,R1,4,1,LENDEL_Vasilijus,LTU,10009181234,25.56438356,24.371,24.579,26.103,0.762,3,
3665,Milton,2020,25/10/2020,WC,R1,4,2,SARNECKI_Rafal,POL,10005953154,30.81643836,22.35,23.062,26.582,1.76,5,
3666,Milton,2020,25/10/2020,WC,R1,4,3,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,31.90136986,24.676,24.692,26.286,0.797,2,
3667,Milton,2020,25/10/2020,WC,R1,4,4,MELLEN_James,USA,10009504667,,4.339,12.656,19.364,3.354,6,
3668,Milton,2020,25/10/2020,WC,R1,4,5,BARRETTE_Hugo,CAN,10007212639,29.33150685,26.775,26.592,28.028,0.718,1,
3669,Milton,2020,25/10/2020,WC,R1,4,6,ARCHAMBAULT_Joel,PTM,10009307435,120.9013699,23.235,22.573,25.311,1.369,4,
3670,Milton,2020,25/10/2020,WC,Rep,1,1,PERKINS_Shane_Alan,RVL,10051694112,120.9013699,27.589,27.717,29.325,0.804,1,
3671,Milton,2020,25/10/2020,WC,Rep,1,2,KELEMEN_Pavel,CZE,10006422895,120.9013699,27.545,27.519,29.059,0.77,2,
3672,Milton,2020,25/10/2020,WC,Rep,1,3,NOVIK_Uladzislau,BLR,10009049979,25.5890411,21.577,21.56,23.732,1.086,3,
3673,Milton,2020,25/10/2020,WC,Rep,1,4,MELLEN_James,USA,10009504667,,12.656,12.108,18.256,3.074,4,
3674,Milton,2020,25/10/2020,WC,Rep,2,1,PERALTA_Juan,ESP,10006552534,30.4630137,24.803,24.914,26.408,0.747,1,
3675,Milton,2020,25/10/2020,WC,Rep,2,2,VORZHEV_Pavel,KAZ,10007828183,120.9013699,21.682,21.827,24.115,1.144,3,
3676,Milton,2020,25/10/2020,WC,Rep,2,3,KANG_Shih_Feng,TPE,10010608447,120.9013699,23.095,22.975,24.703,0.864,2,
3677,Milton,2020,25/10/2020,WC,Rep,2,4,BIANCHI_Matteo,ITA,10028995102,19.02465753,10.684,10.169,16.637,3.234,4,
3678,Milton,2020,25/10/2020,WC,Rep,3,1,HELAL_Rayan,FRA,10015683567,21.77534247,26.72,26.971,29.353,1.191,1,
3679,Milton,2020,25/10/2020,WC,Rep,3,2,DUBCHENKO_Aleksandr,RUS,10007772108,,22.407,22.579,24.621,1.021,3,
3680,Milton,2020,25/10/2020,WC,Rep,3,3,ARCHAMBAULT_Joel,PTM,10009307435,120.9013699,22.573,22.463,25.123,1.33,2,
3681,Milton,2020,25/10/2020,WC,Rep,3,4,STOVBETSKYI_Dmytro,UKR,10090555241,120.9013699,18.748,18.253,21.901,1.824,4,
3682,Milton,2020,25/10/2020,WC,Rep,4,1,BRISTER_James,AUS,10011146694,,20.478,22.139,26.265,2.063,3,
3683,Milton,2020,25/10/2020,WC,Rep,4,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719,31.90136986,24.692,24.747,26.331,0.792,2,
3684,Milton,2020,25/10/2020,WC,Rep,4,3,BARRETTE_Hugo,CAN,10007212639,29.33150685,26.592,26.492,27.924,0.716,1,
3685,Milton,2020,25/10/2020,WC,Rep,4,4,ZHOU_Yu,CHN,10052089586,21.81917808,19.449,19.164,22.174,1.505,4,
3686,Milton,2020,25/10/2020,WC,R2,1,1,LENDEL_Vasilijus,LTU,10009181234,25.56438356,24.579,24.843,26.359,0.758,5,
3687,Milton,2020,25/10/2020,WC,R2,1,2,PERKINS_Shane_Alan,RVL,10051694112,120.9013699,27.717,27.799,29.393,0.797,1,
3688,Milton,2020,25/10/2020,WC,R2,1,3,MATSUI_Koyu,JPN,10090680735,28.10410959,25.573,25.732,28.5,1.384,4,
3689,Milton,2020,25/10/2020,WC,R2,1,4,HELAL_Rayan,FRA,10015683567,21.77534247,26.971,26.821,29.139,1.159,2,
3690,Milton,2020,25/10/2020,WC,R2,1,5,BROWNE_Kwesi,TTO,10009010876,26.75068493,25.64,25.523,27.147,0.812,3,
3691,Milton,2020,25/10/2020,WC,R2,1,6,SZALONTAY_Sándor,HUN,10007073506,30.33424658,21.876,21.72,23.464,0.872,6,
3692,Milton,2020,25/10/2020,WC,R2,2,1,EILERS_Joachim,GER,10006379247,30.58630137,31.329,31.479,33.113,0.817,1,
3693,Milton,2020,25/10/2020,WC,R2,2,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.00821918,27.348,27.54,29.404,0.932,3,
3694,Milton,2020,25/10/2020,WC,R2,2,3,SARNECKI_Rafal,POL,10005953154,30.81643836,23.062,23.752,27.066,1.657,5,
3695,Milton,2020,25/10/2020,WC,R2,2,4,ANGSUTHASAWIT_Jai,THA,10009009159,25.70684932,28.758,28.592,30.652,1.03,2,
3696,Milton,2020,25/10/2020,WC,R2,2,5,PERALTA_Juan,ESP,10006552534,30.4630137,24.914,24.861,26.347,0.743,4,
3697,Milton,2020,25/10/2020,WC,R2,2,6,BRISTER_James,AUS,10011146694,,22.139,21.289,25.171,1.941,6,
3698,Milton,2020,25/10/2020,WC,Final,1,1,EILERS_Joachim,GER,10006379247,30.58630137,31.479,31.625,33.251,0.813,1,
3699,Milton,2020,25/10/2020,WC,Final,1,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.00821918,27.54,27.72,29.56,0.92,3,
3700,Milton,2020,25/10/2020,WC,Final,1,3,SARNECKI_Rafal,POL,10005953154,30.81643836,23.752,24.3,27.438,1.569,6,
3701,Milton,2020,25/10/2020,WC,Final,1,4,LENDEL_Vasilijus,LTU,10009181234,25.56438356,24.843,24.886,26.392,0.753,5,
3702,Milton,2020,25/10/2020,WC,Final,1,5,MATSUI_Koyu,JPN,10090680735,28.10410959,25.732,25.493,28.161,1.334,4,
3703,Milton,2020,25/10/2020,WC,Final,1,6,PERKINS_Shane_Alan,RVL,10051694112,120.9013699,27.799,27.553,29.137,0.792,2,
3704,Milton,2020,25/10/2020,WC,Final,2,1,HELAL_Rayan,FRA,10015683567,21.77534247,26.821,27.253,29.529,1.138,2,
3705,Milton,2020,25/10/2020,WC,Final,2,2,ANGSUTHASAWIT_Jai,THA,10009009159,25.70684932,28.592,28.651,30.675,1.012,1,
3706,Milton,2020,25/10/2020,WC,Final,2,3,SZALONTAY_Sándor,HUN,10007073506,30.33424658,21.72,21.926,23.65,0.862,5,
3707,Milton,2020,25/10/2020,WC,Final,2,4,BROWNE_Kwesi,TTO,10009010876,26.75068493,25.523,25.478,27.088,0.805,3,
3708,Milton,2020,25/10/2020,WC,Final,2,5,PERALTA_Juan,ESP,10006552534,30.4630137,24.861,24.763,26.241,0.739,4,
3709,Milton,2020,25/10/2020,WC,Final,2,6,BRISTER_James,AUS,10011146694,,21.289,20.463,24.133,1.835,6,
3710,Shizuoka,2020,7/08/2021,OLY,R1,1,1,HELAL_Rayan,FRA,10015683567,22.55890411,27.253,27.79,30.022,1.116,4,
3711,Shizuoka,2020,7/08/2021,OLY,R1,1,2,LEVY_Maximilian,GER,10004601723,,31.545,31.575,33.223,0.824,1,
3712,Shizuoka,2020,7/08/2021,OLY,R1,1,3,BROWNE_Kwesi,TTO,10009010876,27.53424658,25.478,25.628,27.224,0.798,5,
3713,Shizuoka,2020,7/08/2021,OLY,R1,1,4,KENNY_Jason,GBR,10004599194,,31.167,31.043,32.559,0.758,2,
3714,Shizuoka,2020,7/08/2021,OLY,R1,1,5,WEBSTER_Sam,NZL,10006184742,30.08219178,29.107,28.853,30.773,0.96,3,
3715,Shizuoka,2020,7/08/2021,OLY,R1,1,6,GLADYSHEV_Ivan,RUS,,19.99726027,9,6.976,18.958,5.991,6,
3716,Shizuoka,2020,7/08/2021,OLY,R1,2,1,CARLIN_Jack,GBR,10009967641,24.30684932,30.055,30.272,31.958,0.843,2,
3717,Shizuoka,2020,7/08/2021,OLY,R1,2,2,RICHARDSON_Matthew,AUS,10015145724,22.32328767,24.245,25.134,28.13,1.498,6,
3718,Shizuoka,2020,7/08/2021,OLY,R1,2,3,BÜCHLI_Matthijs,NED,10006900421,,32.898,32.808,34.242,0.717,1,
3719,Shizuoka,2020,7/08/2021,OLY,R1,2,4,BARRETTE_Hugo,CAN,10007212639,30.11506849,26.492,26.509,27.935,0.713,3,
3720,Shizuoka,2020,7/08/2021,OLY,R1,2,5,PONOMARYOV_Sergey,KAZ,10010797292,23.32876712,25.914,25.726,28.278,1.276,4,
3721,Shizuoka,2020,7/08/2021,OLY,R1,2,6,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,25.71506849,25.027,24.829,26.589,0.88,5,
3722,Shizuoka,2020,7/08/2021,OLY,R1,3,1,AWANG_Mohd_Azizulhasni,MAS,10004868370,121.6849315,30.163,30.282,31.688,0.703,3,
3723,Shizuoka,2020,7/08/2021,OLY,R1,3,2,PAUL_Nicholas,TTO,10010821241,22.88767123,15.681,21.252,27.294,3.021,6,
3724,Shizuoka,2020,7/08/2021,OLY,R1,3,3,RAJKOWSKI_Patryk,POL,10009176281,25.4739726,24.141,24.359,26.325,0.983,4,
3725,Shizuoka,2020,7/08/2021,OLY,R1,3,4,BÖTTICHER_Stefan,GER,10048325582,29.53424658,31.591,31.329,33.163,0.917,1,
3726,Shizuoka,2020,7/08/2021,OLY,R1,3,5,SPIES_Jean,RSA,10007351671,31.71506849,17.247,17.802,20.506,1.352,5,
3727,Shizuoka,2020,7/08/2021,OLY,R1,3,6,VIGIER_Sébastien,FRA,10010678569,24.32054795,31.009,30.443,32.417,0.987,2,
3728,Shizuoka,2020,7/08/2021,OLY,R1,4,1,NITTA_Yudai,JPN,10005727327,121.6849315,27.372,27.601,29.093,0.746,4,
3729,Shizuoka,2020,7/08/2021,OLY,R1,4,2,DMITRIEV_Denis,RUS,10003100142,35.4,27.77,27.91,29.47,0.78,3,
3730,Shizuoka,2020,7/08/2021,OLY,R1,4,3,GLAETZER_Matthew,AUS,10006894559,28.97260274,32.66,32.565,34.031,0.733,1,
3731,Shizuoka,2020,7/08/2021,OLY,R1,4,4,XU_Chao,CHN,10007947011,,22.848,23.116,25.396,1.14,5,
3732,Shizuoka,2020,7/08/2021,OLY,R1,4,5,LAVREYSEN_Harrie,NED,10009535686,24.41643836,32.445,31.977,33.987,1.005,2,
3733,Shizuoka,2020,7/08/2021,OLY,R1,4,6,RUDYK_Mateusz,POL,10009079382,26.06849315,9,7.019,18.979,5.98,6,
3734,Shizuoka,2020,7/08/2021,OLY,R1,5,1,WAKIMOTO_Yuta,JPN,10005964470,121.6849315,29.698,29.851,31.291,0.72,1,
3735,Shizuoka,2020,7/08/2021,OLY,R1,5,2,SAUNDERS_Callum,NZL,10009012391,121.6849315,28.424,28.693,31.527,1.417,2,
3736,Shizuoka,2020,7/08/2021,OLY,R1,5,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.79178082,27.72,27.754,29.57,0.908,3,
3737,Shizuoka,2020,7/08/2021,OLY,R1,5,4,BÁBEK_Tomáš,CZE,10004612534,34.2,27.398,27.329,28.957,0.814,4,
3738,Shizuoka,2020,7/08/2021,OLY,R1,5,5,WAMMES_Nick,CAN,10015713273,21.8109589,20.281,20.182,24.706,2.262,5,
3739,Shizuoka,2020,7/08/2021,OLY,R1,5,6,TJON_EN_FA_Jaïr,SUR,10117936018,27.81917808,17.865,17.514,20.852,1.669,6,
3740,Shizuoka,2020,7/08/2021,OLY,Rep,1,1,BROWNE_Kwesi,TTO,10009010876,27.53424658,25.628,25.874,27.46,0.793,3,
3741,Shizuoka,2020,7/08/2021,OLY,Rep,1,2,SAHROM_Muhammad_Shah_Firdaus,MAS,10009150215,25.71506849,24.829,25.03,26.77,0.87,4,
3742,Shizuoka,2020,7/08/2021,OLY,Rep,1,3,VIGIER_Sébastien,FRA,10010678569,24.32054795,30.443,30.268,32.21,0.971,1,
3743,Shizuoka,2020,7/08/2021,OLY,Rep,1,4,BÁBEK_Tomáš,CZE,10004612534,34.2,27.329,27.22,28.836,0.808,2,
3744,Shizuoka,2020,7/08/2021,OLY,Rep,1,5,XU_Chao,CHN,10007947011,,23.116,22.881,25.125,1.122,5,
3745,Shizuoka,2020,7/08/2021,OLY,Rep,2,1,KENNY_Jason,GBR,10004599194,,31.043,31.206,32.718,0.756,3,
3746,Shizuoka,2020,7/08/2021,OLY,Rep,2,2,BÖTTICHER_Stefan,GER,10048325582,29.53424658,31.329,31.381,33.195,0.907,2,
3747,Shizuoka,2020,7/08/2021,OLY,Rep,2,3,BÜCHLI_Matthijs,NED,10006900421,,32.808,32.702,34.134,0.716,1,
3748,Shizuoka,2020,7/08/2021,OLY,Rep,2,4,RUDYK_Mateusz,POL,10009079382,26.06849315,7.019,14.329,22.717,4.194,5,
3749,Shizuoka,2020,7/08/2021,OLY,Rep,2,5,WAMMES_Nick,CAN,10015713273,21.8109589,20.182,19.331,23.645,2.157,4,
3750,Shizuoka,2020,7/08/2021,OLY,Rep,3,1,LAVREYSEN_Harrie,NED,10009535686,24.41643836,31.977,32.099,34.095,0.998,1,
3751,Shizuoka,2020,7/08/2021,OLY,Rep,3,2,TJON_EN_FA_Jaïr,SUR,10117936018,27.81917808,17.514,18.98,22.154,1.587,5,
3752,Shizuoka,2020,7/08/2021,OLY,Rep,3,3,WEBSTER_Sam,NZL,10006184742,30.08219178,28.853,28.737,30.629,0.946,2,
3753,Shizuoka,2020,7/08/2021,OLY,Rep,3,4,BARRETTE_Hugo,CAN,10007212639,30.11506849,26.509,26.434,27.856,0.711,3,
3754,Shizuoka,2020,7/08/2021,OLY,Rep,3,5,RAJKOWSKI_Patryk,POL,10009176281,25.4739726,24.359,24.125,26.069,0.972,4,
3755,Shizuoka,2020,7/08/2021,OLY,Rep,4,1,GLAETZER_Matthew,AUS,10006894559,28.97260274,32.565,32.636,34.102,0.733,1,
3756,Shizuoka,2020,7/08/2021,OLY,Rep,4,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840,22.79178082,27.754,27.836,29.636,0.9,2,
