,Location,Year,Date,Event,Round,Heat,Rank,Athlete,Country,UCI_ID,Age,Initial_CSE,Final_CSE,ExpectedRank,RatingChange
3956,Milton,2022,2022-05-14,WC,R1,1,1,CARLIN_Jack,TIN,10009967641.0,25.073972602739726,30.458999999999996,30.57,1.0,
3957,Milton,2022,2022-05-14,WC,R1,1,2,HOOGLAND_Jeffrey,NED,10007379761.0,29.18082191780822,27.945,27.928,2.0,
3958,Milton,2022,2022-05-14,WC,R1,1,3,BOONE_Evan,USA,10072398356.0,21.964383561643835,9.0,13.167000000000002,3.0,
3959,Milton,2022,2022-05-14,WC,R1,1,4,JIMENEZ_ELIZONDO_Ekain,EUS,10041041993.0,20.90684931506849,9.0,5.250000000000002,3.0,
3960,Milton,2022,2022-05-14,WC,R1,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.55890410958904,28.182,28.376,1.0,
3961,Milton,2022,2022-05-14,WC,R1,2,2,SARNECKI_Rafal,POL,10005953154.0,32.367123287671234,24.305999999999997,24.855,4.0,
3962,Milton,2022,2022-05-14,WC,R1,2,3,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,33.45205479452055,24.754,24.825,3.0,
3963,Milton,2022,2022-05-14,WC,R1,2,4,TERASAKI_Kohei,RKD,10010592279.0,28.375342465753423,9.0,17.045,6.0,
3964,Milton,2022,2022-05-14,WC,R1,2,5,BÁBEK_Tomáš,CZE,10004612534.0,34.967123287671235,27.138,26.948999999999998,2.0,
3965,Milton,2022,2022-05-14,WC,R1,2,6,MARTINEZ_CHORRO_Alejandro,ESP,10011152354.0,23.97808219178082,18.588,17.578,5.0,
3966,Milton,2022,2022-05-14,WC,R1,3,1,RICHARDSON_Matthew,AUS,10015145724.0,23.09041095890411,26.907,27.353,1.0,
3967,Milton,2022,2022-05-14,WC,R1,3,2,NAKANO_Shinji,JPN,10021114658.0,22.947945205479453,9.0,19.674999999999997,4.0,
3968,Milton,2022,2022-05-14,WC,R1,3,3,JONAUSKAS_Svaj?nas,LTU,10009181032.0,27.38082191780822,9.0,16.945,4.0,
3969,Milton,2022,2022-05-14,WC,R1,3,4,SPIES_Jean,RSA,10007351671.0,32.48219178082192,17.375,17.665999999999997,3.0,
3970,Milton,2022,2022-05-14,WC,R1,3,5,QUINN_Thomas,USA,10016222121.0,22.01095890410959,9.0,12.127,4.0,
3971,Milton,2022,2022-05-14,WC,R1,3,6,SZALONTAY_Sándor,HUN,10007073506.0,31.884931506849316,22.018,21.753,2.0,
3972,Milton,2022,2022-05-14,WC,R1,4,1,DODYK_Ryan,CAN,10064209839.0,25.457534246575342,12.991000000000001,19.361,4.0,
3973,Milton,2022,2022-05-14,WC,R1,4,2,ČECHMAN_Martin,CZE,10010166590.0,23.58082191780822,9.0,19.618000000000002,6.0,
3974,Milton,2022,2022-05-14,WC,R1,4,3,OBARA_Yuta,JPN,10010773549.0,26.221917808219178,23.528,23.626,2.0,
3975,Milton,2022,2022-05-14,WC,R1,4,4,ROCHNA_Daniel,POL,10015915559.0,22.720547945205478,11.794,15.280000000000001,5.0,
3976,Milton,2022,2022-05-14,WC,R1,4,5,VERDUGO_OSUNA_Edgar,MEX,10007890932.0,27.92054794520548,21.153,20.977,3.0,
3977,Milton,2022,2022-05-14,WC,R1,4,6,LENDEL_Vasilijus,LTU,10009181234.0,27.115068493150684,24.735,24.497,1.0,
3978,Milton,2022,2022-05-14,WC,R1,5,1,YAMASAKI_Kento,RKD,10020900955.0,29.424657534246574,24.316000000000003,26.624000000000002,4.0,
3979,Milton,2022,2022-05-14,WC,R1,5,2,BÖTTICHER_Stefan,GER,10048325582.0,30.301369863013697,31.239,31.236,1.0,
3980,Milton,2022,2022-05-14,WC,R1,5,3,PERALTA_Juan,ESP,10006552534.0,32.013698630136986,24.775000000000002,24.863999999999997,3.0,
3981,Milton,2022,2022-05-14,WC,R1,5,4,BROWNE_Kwesi,TTO,10009010876.0,28.301369863013697,26.048000000000002,26.006,2.0,
3982,Milton,2022,2022-05-14,WC,R1,5,5,LOVASSY_Patrik_Rómeó,HUN,10061956813.0,20.53972602739726,9.0,14.374,6.0,
3983,Milton,2022,2022-05-14,WC,R1,5,6,TURNBULL_Hamish,GBR,10015483305.0,22.852054794520548,21.015,19.536,5.0,
3984,Milton,2022,2022-05-14,WC,R1,6,1,GLAETZER_Matthew,AUS,10006894559.0,29.73972602739726,32.39,32.447,1.0,
3985,Milton,2022,2022-05-14,WC,R1,6,2,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.835616438356166,23.931,24.310000000000002,3.0,
3986,Milton,2022,2022-05-14,WC,R1,6,3,ZHOU_Yu,CHN,10052089586.0,23.36986301369863,19.189,19.842,4.0,
3987,Milton,2022,2022-05-14,WC,R1,6,4,RUIZ_TERAN_Juan,MEX,10064034229.0,21.605479452054794,9.0,15.967,5.0,
3988,Milton,2022,2022-05-14,WC,R1,6,5,HEDGCOCK_James,CAN,10048888990.0,20.506849315068493,9.0,13.927000000000001,5.0,
3989,Milton,2022,2022-05-14,WC,R1,6,6,TRUMAN_Joseph,TIN,10017950943.0,25.26027397260274,26.673,26.259,2.0,
3990,Milton,2022,2022-05-14,WC,Rep,1,1,ZHOU_Yu,CHN,10052089586.0,23.36986301369863,19.842,20.832,5.0,
3991,Milton,2022,2022-05-14,WC,Rep,1,2,SZALONTAY_Sándor,HUN,10007073506.0,31.884931506849316,21.753,21.957,3.0,
3992,Milton,2022,2022-05-14,WC,Rep,1,3,HOOGLAND_Jeffrey,NED,10007379761.0,29.18082191780822,27.928,27.57,1.0,
3993,Milton,2022,2022-05-14,WC,Rep,1,4,BROWNE_Kwesi,TTO,10009010876.0,28.301369863013697,26.006,25.881,2.0,
3994,Milton,2022,2022-05-14,WC,Rep,1,5,VERDUGO_OSUNA_Edgar,MEX,10007890932.0,27.92054794520548,20.977,20.63,4.0,
3995,Milton,2022,2022-05-14,WC,Rep,2,1,LENDEL_Vasilijus,LTU,10009181234.0,27.115068493150684,24.497,24.664,2.0,
3996,Milton,2022,2022-05-14,WC,Rep,2,2,SARNECKI_Rafal,POL,10005953154.0,32.367123287671234,24.855,24.947,1.0,
3997,Milton,2022,2022-05-14,WC,Rep,2,3,BOONE_Evan,USA,10072398356.0,21.964383561643835,13.167000000000002,16.548000000000002,5.0,
3998,Milton,2022,2022-05-14,WC,Rep,2,4,LOVASSY_Patrik_Rómeó,HUN,10061956813.0,20.53972602739726,14.374,14.941999999999998,4.0,
3999,Milton,2022,2022-05-14,WC,Rep,2,5,RUIZ_TERAN_Juan,MEX,10064034229.0,21.605479452054794,15.967,13.21,3.0,
4000,Milton,2022,2022-05-14,WC,Rep,3,1,TURNBULL_Hamish,GBR,10015483305.0,22.852054794520548,19.536,21.054000000000002,2.0,
4001,Milton,2022,2022-05-14,WC,Rep,3,2,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,33.45205479452055,24.825,24.788,1.0,
4002,Milton,2022,2022-05-14,WC,Rep,3,3,HEDGCOCK_James,CAN,10048888990.0,20.506849315068493,13.927000000000001,14.183,3.0,
4003,Milton,2022,2022-05-14,WC,Rep,3,4,JIMENEZ_ELIZONDO_Ekain,EUS,10041041993.0,20.90684931506849,5.250000000000002,4.007999999999999,4.0,
4004,Milton,2022,2022-05-14,WC,Rep,4,1,TRUMAN_Joseph,TIN,10017950943.0,25.26027397260274,26.259,26.464,1.0,
4005,Milton,2022,2022-05-14,WC,Rep,4,2,ČECHMAN_Martin,CZE,10010166590.0,23.58082191780822,19.618000000000002,21.326,2.0,
4006,Milton,2022,2022-05-14,WC,Rep,4,3,TERASAKI_Kohei,RKD,10010592279.0,28.375342465753423,17.045,17.852000000000004,3.0,
4007,Milton,2022,2022-05-14,WC,Rep,4,4,JONAUSKAS_Svaj?nas,LTU,10009181032.0,27.38082191780822,16.945,14.693999999999999,4.0,
4008,Milton,2022,2022-05-14,WC,Rep,5,1,BÖTTICHER_Stefan,GER,10048325582.0,30.301369863013697,31.236,31.303000000000004,1.0,
4009,Milton,2022,2022-05-14,WC,Rep,5,2,SPIES_Jean,RSA,10007351671.0,32.48219178082192,17.665999999999997,18.383999999999997,4.0,
4010,Milton,2022,2022-05-14,WC,Rep,5,3,BÁBEK_Tomáš,CZE,10004612534.0,34.967123287671235,26.948999999999998,26.86,2.0,
4011,Milton,2022,2022-05-14,WC,Rep,5,4,MARTINEZ_CHORRO_Alejandro,ESP,10011152354.0,23.97808219178082,17.578,18.094,5.0,
4012,Milton,2022,2022-05-14,WC,Rep,5,5,OBARA_Yuta,JPN,10010773549.0,26.221917808219178,23.626,23.009,3.0,
4013,Milton,2022,2022-05-14,WC,Rep,6,1,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.835616438356166,24.310000000000002,24.624000000000002,2.0,
4014,Milton,2022,2022-05-14,WC,Rep,6,2,ROCHNA_Daniel,POL,10015915559.0,22.720547945205478,15.280000000000001,17.491,3.0,
4015,Milton,2022,2022-05-14,WC,Rep,6,3,PERALTA_Juan,ESP,10006552534.0,32.013698630136986,24.863999999999997,24.745,1.0,
4016,Milton,2022,2022-05-14,WC,Rep,6,4,QUINN_Thomas,USA,10016222121.0,22.01095890410959,12.127,11.042000000000002,4.0,
4017,Milton,2022,2022-05-14,WC,R2,1,1,CARLIN_Jack,TIN,10009967641.0,25.073972602739726,30.57,30.754,2.0,
4018,Milton,2022,2022-05-14,WC,R2,1,2,GLAETZER_Matthew,AUS,10006894559.0,29.73972602739726,32.447,32.43,1.0,
4019,Milton,2022,2022-05-14,WC,R2,1,3,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.835616438356166,24.624000000000002,24.868,4.0,
4020,Milton,2022,2022-05-14,WC,R2,1,4,LENDEL_Vasilijus,LTU,10009181234.0,27.115068493150684,24.664,24.674999999999997,3.0,
4021,Milton,2022,2022-05-14,WC,R2,1,5,DODYK_Ryan,CAN,10064209839.0,25.457534246575342,19.361,19.429000000000002,6.0,
4022,Milton,2022,2022-05-14,WC,R2,1,6,TURNBULL_Hamish,GBR,10015483305.0,22.852054794520548,21.054000000000002,20.047,5.0,
4023,Milton,2022,2022-05-14,WC,R2,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.55890410958904,28.376,28.64,2.0,
4024,Milton,2022,2022-05-14,WC,R2,2,2,RICHARDSON_Matthew,AUS,10015145724.0,23.09041095890411,27.353,27.737000000000002,3.0,
4025,Milton,2022,2022-05-14,WC,R2,2,3,BÖTTICHER_Stefan,GER,10048325582.0,30.301369863013697,31.303000000000004,31.235,1.0,
4026,Milton,2022,2022-05-14,WC,R2,2,4,TRUMAN_Joseph,TIN,10017950943.0,25.26027397260274,26.464,26.485,5.0,
4027,Milton,2022,2022-05-14,WC,R2,2,5,YAMASAKI_Kento,RKD,10020900955.0,29.424657534246574,26.624000000000002,25.633000000000003,4.0,
4028,Milton,2022,2022-05-14,WC,R2,2,6,ZHOU_Yu,CHN,10052089586.0,23.36986301369863,20.832,20.588,6.0,
4029,Milton,2022,2022-05-14,WC,Final,1,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.55890410958904,28.64,28.927,4.0,
4030,Milton,2022,2022-05-14,WC,Final,1,2,RICHARDSON_Matthew,AUS,10015145724.0,23.09041095890411,27.737000000000002,28.168999999999997,5.0,
4031,Milton,2022,2022-05-14,WC,Final,1,3,BÖTTICHER_Stefan,GER,10048325582.0,30.301369863013697,31.235,31.227999999999998,2.0,
4032,Milton,2022,2022-05-14,WC,Final,1,4,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.835616438356166,24.868,25.145,6.0,
4033,Milton,2022,2022-05-14,WC,Final,1,5,GLAETZER_Matthew,AUS,10006894559.0,29.73972602739726,32.43,32.262,1.0,
4034,Milton,2022,2022-05-14,WC,Final,1,6,CARLIN_Jack,TIN,10009967641.0,25.073972602739726,30.754,30.497000000000003,3.0,
4035,Milton,2022,2022-05-14,WC,Final,2,1,YAMASAKI_Kento,RKD,10020900955.0,29.424657534246574,25.633000000000003,26.876,2.0,
4036,Milton,2022,2022-05-14,WC,Final,2,2,TRUMAN_Joseph,TIN,10017950943.0,25.26027397260274,26.485,26.605,1.0,
4037,Milton,2022,2022-05-14,WC,Final,2,3,DODYK_Ryan,CAN,10064209839.0,25.457534246575342,19.429000000000002,20.835,6.0,
4038,Milton,2022,2022-05-14,WC,Final,2,4,LENDEL_Vasilijus,LTU,10009181234.0,27.115068493150684,24.674999999999997,24.64,3.0,
4039,Milton,2022,2022-05-14,WC,Final,2,5,TURNBULL_Hamish,GBR,10015483305.0,22.852054794520548,20.047,19.895,5.0,
4040,Milton,2022,2022-05-14,WC,Final,2,6,ZHOU_Yu,CHN,10052089586.0,23.36986301369863,20.588,20.159000000000002,4.0,
4041,Cali,2022,2022-07-09,WC,R1,1,1,LAVREYSEN_Harrie,NED,10009535686.0,25.336986301369862,33.079,33.157,1.0,
4042,Cali,2022,2022-07-09,WC,R1,1,2,XUE_Chenxi,CHN,10129788610.0,21.46027397260274,9.0,18.802,4.0,
4043,Cali,2022,2022-07-09,WC,R1,1,3,HEDGCOCK_James,CAN,10048888990.0,20.660273972602738,14.183,16.381,3.0,
4044,Cali,2022,2022-07-09,WC,R1,1,4,MARTINEZ_CHORRO_Alejandro,ESP,10011152354.0,24.13150684931507,18.094,17.811999999999998,2.0,
4045,Cali,2022,2022-07-09,WC,R1,1,5,KALOGEROPOULOS_Ioannis,GRE,10009073524.0,28.50958904109589,9.0,4.478,4.0,
4046,Cali,2022,2022-07-09,WC,R1,2,1,HOOGLAND_Jeffrey,NED,10007379761.0,29.334246575342465,27.57,27.97,1.0,
4047,Cali,2022,2022-07-09,WC,R1,2,2,PONOMARYOV_Sergey,KAZ,10010797292.0,24.24931506849315,25.639,25.805,2.0,
4048,Cali,2022,2022-07-09,WC,R1,2,3,LENDEL_Vasilijus,LTU,10009181234.0,27.268493150684932,24.64,24.639999999999997,3.0,
4049,Cali,2022,2022-07-09,WC,R1,2,4,VILAR_Lucas_Oscar,ARG,10050089669.0,21.96712328767123,9.0,13.424999999999999,4.0,
4050,Cali,2022,2022-07-09,WC,R1,2,5,LEANDRO_MADRIGAL_Nayib,CRC,10060341054.0,25.649315068493152,9.0,9.259,4.0,
4051,Cali,2022,2022-07-09,WC,R1,2,6,REID_Malik,JAM,10057795513.0,20.334246575342465,9.0,2.908999999999999,4.0,
4052,Cali,2022,2022-07-09,WC,R1,3,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.71232876712329,28.927,29.083000000000002,1.0,
4053,Cali,2022,2022-07-09,WC,R1,3,2,BROWNE_Kwesi,TTO,10009010876.0,28.454794520547946,25.881,25.985,3.0,
4054,Cali,2022,2022-07-09,WC,R1,3,3,VERDUGO_OSUNA_Edgar,MEX,10007890932.0,28.073972602739726,20.63,21.105,5.0,
4055,Cali,2022,2022-07-09,WC,R1,3,4,MORENO_SANCHEZ_Jose,ESP,10007502427.0,28.65753424657534,22.837,22.898,4.0,
4056,Cali,2022,2022-07-09,WC,R1,3,5,RAMIREZ_GOMEZ_Vicente,CHI,10092839892.0,21.02191780821918,9.0,14.912,6.0,
4057,Cali,2022,2022-07-09,WC,R1,3,6,WEBSTER_Sam,NZL,10006184742.0,31.002739726027396,28.764,28.271,2.0,
4058,Cali,2022,2022-07-09,WC,R1,4,1,BÖTTICHER_Stefan,GER,10048325582.0,30.454794520547946,31.227999999999998,31.332000000000004,1.0,
4059,Cali,2022,2022-07-09,WC,R1,4,2,TJON_EN_FA_Jaïr,SUR,10117936018.0,28.73972602739726,23.887,24.214999999999996,3.0,
4060,Cali,2022,2022-07-09,WC,R1,4,3,TO_Cheuk_Hei,HKG,10063279447.0,22.994520547945207,9.0,18.075,5.0,
4061,Cali,2022,2022-07-09,WC,R1,4,4,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,33.605479452054794,24.788,24.720000000000002,2.0,
4062,Cali,2022,2022-07-09,WC,R1,4,5,ZHOU_Yu,CHN,10052089586.0,23.523287671232875,20.159000000000002,20.001,4.0,
4063,Cali,2022,2022-07-09,WC,R1,4,6,CORDON_PAZ_Luis,GUA,10010931880.0,25.328767123287673,9.0,4.838999999999999,5.0,
4064,Cali,2022,2022-07-09,WC,R1,5,1,PAUL_Nicholas,TTO,10010821241.0,23.80821917808219,27.124000000000002,27.979000000000003,2.0,
4065,Cali,2022,2022-07-09,WC,R1,5,2,ANGSUTHASAWIT_Jai,THA,10009009159.0,27.410958904109588,28.404000000000003,28.479,1.0,
4066,Cali,2022,2022-07-09,WC,R1,5,3,DÖRNBACH_Maximilian,GER,10007779683.0,26.55890410958904,25.882,25.91,3.0,
4067,Cali,2022,2022-07-09,WC,R1,5,4,BRETAS_Sotirios,GRE,10006063086.0,32.347945205479455,16.525,17.502,6.0,
4068,Cali,2022,2022-07-09,WC,R1,5,5,BOTTASSO_Leandro,ARG,10010894696.0,36.23561643835617,21.043,21.005,4.0,
4069,Cali,2022,2022-07-09,WC,R1,5,6,RUIZ_TERAN_Juan,MEX,10064034229.0,21.75890410958904,13.21,13.856000000000002,7.0,
4070,Cali,2022,2022-07-09,WC,R1,5,7,PINEDA_Brandon,GUA,10010829830.0,24.504109589041096,18.186,16.61,5.0,
4071,Cali,2022,2022-07-09,WC,R1,6,1,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.98904109589041,25.145,25.55,1.0,
4072,Cali,2022,2022-07-09,WC,R1,6,2,LANDERNEAU_Melvin,FRA,10010713329.0,24.794520547945204,23.277,23.932,3.0,
4073,Cali,2022,2022-07-09,WC,R1,6,3,DAKIN_Sam,NZL,10010624918.0,25.86027397260274,24.703,24.517,2.0,
4074,Cali,2022,2022-07-09,WC,R1,6,4,JONAUSKAS_Svaj?nas,LTU,10009181032.0,27.534246575342465,14.693999999999999,15.134,4.0,
4075,Cali,2022,2022-07-09,WC,R1,6,5,CHUGAY_Andrey,KAZ,10023551075.0,22.49041095890411,9.0,4.699,5.0,
4076,Cali,2022,2022-07-09,WC,Rep,1,1,DAKIN_Sam,NZL,10010624918.0,25.86027397260274,24.517,25.018,1.0,
4077,Cali,2022,2022-07-09,WC,Rep,1,2,BRETAS_Sotirios,GRE,10006063086.0,32.347945205479455,17.502,18.523000000000003,3.0,
4078,Cali,2022,2022-07-09,WC,Rep,1,3,XUE_Chenxi,CHN,10129788610.0,21.46027397260274,18.802,18.558999999999997,2.0,
4079,Cali,2022,2022-07-09,WC,Rep,1,4,RAMIREZ_GOMEZ_Vicente,CHI,10092839892.0,21.02191780821918,14.912,15.145999999999999,5.0,
4080,Cali,2022,2022-07-09,WC,Rep,1,5,PINEDA_Brandon,GUA,10010829830.0,24.504109589041096,16.61,15.723,4.0,
4081,Cali,2022,2022-07-09,WC,Rep,2,1,PONOMARYOV_Sergey,KAZ,10010797292.0,24.24931506849315,25.805,26.015,1.0,
4082,Cali,2022,2022-07-09,WC,Rep,2,2,BOTTASSO_Leandro,ARG,10010894696.0,36.23561643835617,21.005,21.157,2.0,
4083,Cali,2022,2022-07-09,WC,Rep,2,3,JONAUSKAS_Svaj?nas,LTU,10009181032.0,27.534246575342465,15.134,16.094,4.0,
4084,Cali,2022,2022-07-09,WC,Rep,2,4,HEDGCOCK_James,CAN,10048888990.0,20.660273972602738,16.381,15.517,3.0,
4085,Cali,2022,2022-07-09,WC,Rep,2,5,CORDON_PAZ_Luis,GUA,10010931880.0,25.328767123287673,4.838999999999999,3.6739999999999995,5.0,
4086,Cali,2022,2022-07-09,WC,Rep,3,1,CHUGAY_Andrey,KAZ,10023551075.0,22.49041095890411,4.699,17.898000000000003,5.0,
4087,Cali,2022,2022-07-09,WC,Rep,3,2,BROWNE_Kwesi,TTO,10009010876.0,28.454794520547946,25.985,25.993,1.0,
4088,Cali,2022,2022-07-09,WC,Rep,3,3,MARTINEZ_CHORRO_Alejandro,ESP,10011152354.0,24.13150684931507,17.811999999999998,18.556,3.0,
4089,Cali,2022,2022-07-09,WC,Rep,3,4,LENDEL_Vasilijus,LTU,10009181234.0,27.268493150684932,24.639999999999997,24.499,2.0,
4090,Cali,2022,2022-07-09,WC,Rep,3,5,RUIZ_TERAN_Juan,MEX,10064034229.0,21.75890410958904,13.856000000000002,13.146,4.0,
4091,Cali,2022,2022-07-09,WC,Rep,4,1,TJON_EN_FA_Jaïr,SUR,10117936018.0,28.73972602739726,24.214999999999996,24.48,1.0,
4092,Cali,2022,2022-07-09,WC,Rep,4,2,VILAR_Lucas_Oscar,ARG,10050089669.0,21.96712328767123,13.424999999999999,17.126,3.0,
4093,Cali,2022,2022-07-09,WC,Rep,4,3,VERDUGO_OSUNA_Edgar,MEX,10007890932.0,28.073972602739726,21.105,20.983,2.0,
4094,Cali,2022,2022-07-09,WC,Rep,4,4,KALOGEROPOULOS_Ioannis,GRE,10009073524.0,28.50958904109589,4.478,7.698,5.0,
4095,Cali,2022,2022-07-09,WC,Rep,4,5,ELSENFAWI_Ahmed,EGY,10088465091.0,20.202739726027396,9.0,2.2490000000000006,4.0,
4096,Cali,2022,2022-07-09,WC,Rep,5,1,ANGSUTHASAWIT_Jai,THA,10009009159.0,27.410958904109588,28.479,28.68,1.0,
4097,Cali,2022,2022-07-09,WC,Rep,5,2,WEBSTER_Sam,NZL,10006184742.0,31.002739726027396,28.271,28.286,2.0,
4098,Cali,2022,2022-07-09,WC,Rep,5,3,MORENO_SANCHEZ_Jose,ESP,10007502427.0,28.65753424657534,22.898,23.003,3.0,
4099,Cali,2022,2022-07-09,WC,Rep,5,4,TO_Cheuk_Hei,HKG,10063279447.0,22.994520547945207,18.075,17.313,4.0,
4100,Cali,2022,2022-07-09,WC,Rep,5,5,LEANDRO_MADRIGAL_Nayib,CRC,10060341054.0,25.649315068493152,9.259,8.266,5.0,
4101,Cali,2022,2022-07-09,WC,Rep,6,1,ZHOU_Yu,CHN,10052089586.0,23.523287671232875,20.001,20.802,4.0,
4102,Cali,2022,2022-07-09,WC,Rep,6,2,DÖRNBACH_Maximilian,GER,10007779683.0,26.55890410958904,25.91,25.949,1.0,
4103,Cali,2022,2022-07-09,WC,Rep,6,3,LANDERNEAU_Melvin,FRA,10010713329.0,24.794520547945204,23.932,23.561,3.0,
4104,Cali,2022,2022-07-09,WC,Rep,6,4,REID_Malik,JAM,10057795513.0,20.334246575342465,2.908999999999999,11.514,5.0,
4105,Cali,2022,2022-07-09,WC,Rep,6,5,CANELON_VERA_Hersony_Gadiel,VEN,10004717719.0,33.605479452054794,24.720000000000002,24.472,2.0,
4106,Cali,2022,2022-07-09,WC,R2,1,1,BÖTTICHER_Stefan,GER,10048325582.0,30.454794520547946,31.332000000000004,31.525000000000002,2.0,
4107,Cali,2022,2022-07-09,WC,R2,1,2,PONOMARYOV_Sergey,KAZ,10010797292.0,24.24931506849315,26.015,26.468,4.0,
4108,Cali,2022,2022-07-09,WC,R2,1,3,ANGSUTHASAWIT_Jai,THA,10009009159.0,27.410958904109588,28.68,28.758,3.0,
4109,Cali,2022,2022-07-09,WC,R2,1,4,LAVREYSEN_Harrie,NED,10009535686.0,25.336986301369862,33.157,32.929,1.0,
4110,Cali,2022,2022-07-09,WC,R2,1,5,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.98904109589041,25.55,25.492,5.0,
4111,Cali,2022,2022-07-09,WC,R2,1,6,TJON_EN_FA_Jaïr,SUR,10117936018.0,28.73972602739726,24.48,24.227,6.0,
4112,Cali,2022,2022-07-09,WC,R2,2,1,PAUL_Nicholas,TTO,10010821241.0,23.80821917808219,27.979000000000003,28.688000000000002,2.0,
4113,Cali,2022,2022-07-09,WC,R2,2,2,DAKIN_Sam,NZL,10010624918.0,25.86027397260274,25.018,25.503999999999998,3.0,
4114,Cali,2022,2022-07-09,WC,R2,2,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.71232876712329,29.083000000000002,29.002000000000002,1.0,
4115,Cali,2022,2022-07-09,WC,R2,2,4,CHUGAY_Andrey,KAZ,10023551075.0,22.49041095890411,17.898000000000003,18.743,5.0,
4116,Cali,2022,2022-07-09,WC,R2,2,5,ZHOU_Yu,CHN,10052089586.0,23.523287671232875,20.802,20.547,4.0,
4117,Cali,2022,2022-07-09,WC,Final,1,1,PAUL_Nicholas,TTO,10010821241.0,23.80821917808219,28.688000000000002,29.584,4.0,
4118,Cali,2022,2022-07-09,WC,Final,1,2,ANGSUTHASAWIT_Jai,THA,10009009159.0,27.410958904109588,28.758,28.948999999999998,3.0,
4119,Cali,2022,2022-07-09,WC,Final,1,3,DAKIN_Sam,NZL,10010624918.0,25.86027397260274,25.503999999999998,25.982,6.0,
4120,Cali,2022,2022-07-09,WC,Final,1,4,BÖTTICHER_Stefan,GER,10048325582.0,30.454794520547946,31.525000000000002,31.401000000000003,1.0,
4121,Cali,2022,2022-07-09,WC,Final,1,5,PONOMARYOV_Sergey,KAZ,10010797292.0,24.24931506849315,26.468,26.404,5.0,
4122,Cali,2022,2022-07-09,WC,Final,1,6,QUINTERO_CHAVARRO_Kevin_Santiago,COL,10010830840.0,23.71232876712329,29.002000000000002,28.762999999999998,2.0,
4123,Cali,2022,2022-07-09,WC,Final,2,1,LAVREYSEN_Harrie,NED,10009535686.0,25.336986301369862,32.929,33.036,1.0,
4124,Cali,2022,2022-07-09,WC,Final,2,2,RAMIREZ_MORALES_Santiago,COL,10009039774.0,27.98904109589041,25.492,25.793,3.0,
4125,Cali,2022,2022-07-09,WC,Final,2,3,ZHOU_Yu,CHN,10052089586.0,23.523287671232875,20.547,21.062,5.0,
4126,Cali,2022,2022-07-09,WC,Final,2,4,HOOGLAND_Jeffrey,NED,10007379761.0,29.334246575342465,27.97,27.661,2.0,
4127,Cali,2022,2022-07-09,WC,Final,2,5,TJON_EN_FA_Jaïr,SUR,10117936018.0,28.73972602739726,24.227,24.070999999999998,4.0,
4128,Cali,2022,2022-07-09,WC,Final,2,6,CHUGAY_Andrey,KAZ,10023551075.0,22.49041095890411,18.743,17.222,6.0,
4129,Birmingham,2022,2022-07-30,CWG,R1,1,1,GLAETZER_Matthew,AUS,10006894559.0,29.95068493150685,32.262,32.36,1.0,
4130,Birmingham,2022,2022-07-30,CWG,R1,1,2,SAUNDERS_Callum,NZL,10009012391.0,122.66301369863014,28.384999999999998,28.618,2.0,
4131,Birmingham,2022,2022-07-30,CWG,R1,1,3,TRUMAN_Joseph,ENG,10017950943.0,25.471232876712328,26.605,26.649,3.0,
4132,Birmingham,2022,2022-07-30,CWG,R1,1,4,BROWNE_Kwesi,TTO,10009010876.0,28.512328767123286,25.993,25.934,4.0,
4133,Birmingham,2022,2022-07-30,CWG,R1,1,5,SAHROM_Muhammad_Ridwan,MAS,10049101683.0,21.413698630136988,9.0,11.481,5.0,
4134,Birmingham,2022,2022-07-30,CWG,R1,1,6,RORKE_Tyler,CAN,10048224138.0,19.186301369863013,9.0,4.285,5.0,
4135,Birmingham,2022,2022-07-30,CWG,R1,2,1,PAUL_Nicholas,TTO,10010821241.0,23.865753424657534,29.584,30.079,1.0,
4136,Birmingham,2022,2022-07-30,CWG,R1,2,2,WEBSTER_Sam,NZL,10006184742.0,31.06027397260274,28.286,28.36,2.0,
4137,Birmingham,2022,2022-07-30,CWG,R1,2,3,CORNISH_Thomas,AUS,10055349695.0,22.46849315068493,23.051000000000002,23.343000000000004,3.0,
4138,Birmingham,2022,2022-07-30,CWG,R1,2,4,ELKATHCHOONGO_David,IND,10095274996.0,18.87123287671233,18.506,18.924,4.0,
4139,Birmingham,2022,2022-07-30,CWG,R1,2,5,NORRIS_Hayden,ENG,10083501624.0,19.953424657534246,9.0,11.107,6.0,
