Location,Year,Date,Event,Stage,Heat,Round,Athlete,Country,Age,Final_Rank,Rank,200m,AvgSpeed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange,,
Glasgow,2022,24/04/2022,NC,SF,2,1,RICHARDSON_Matthew,AUS,23.03561644,2,2,,,24.411,25.327,29.923,2.298,1,0.916,-1,1
Glasgow,2022,24/04/2022,NC,SF,2,1,PAUL_Nicholas,TTO,23.6,4,1,9.915,72.6172466,29.586,30.206,32.774,1.284,1,0.62,0,0
Glasgow,2022,24/04/2022,NC,SF,1,2,LAVREYSEN_Harrie,NED,25.12876712,1,1,10.106,71.24480507,40.522,40.197,42.627,1.215,1,-0.325,0,0
Glasgow,2022,24/04/2022,NC,SF,1,2,VIGIER_Sebastien,FRA,,3,2,10.17,70.79646018,30.683,30.597,32.965,1.184,2,-0.086,0,0
Glasgow,2022,24/04/2022,NC,SF,2,2,RICHARDSON_Matthew,AUS,23.03561644,2,1,,,25.327,26.514,30.892,2.189,2,1.187,1,1
Glasgow,2022,24/04/2022,NC,SF,2,2,PAUL_Nicholas,TTO,23.6,4,2,DNS,,30.206,29.935,32.471,1.268,1,-0.271,-1,1
Glasgow,2022,24/04/2022,NC,F,G,1,LAVREYSEN_Harrie,NED,25.12876712,1,1,10.083,71.40731925,40.197,40.221,42.649,1.214,1,0.024,0,0
Glasgow,2022,24/04/2022,NC,F,G,1,RICHARDSON_Matthew,AUS,23.03561644,2,2,10.183,70.70607876,26.514,26.484,30.82,2.168,2,-0.03,0,0
Glasgow,2022,24/04/2022,NC,F,B,1,VIGIER_Sebastien,FRA,,3,1,,,30.597,30.808,33.154,1.173,1,0.211,0,0
Glasgow,2022,24/04/2022,NC,F,B,1,PAUL_Nicholas,TTO,23.6,4,2,DNS,,29.935,29.749,32.255,1.253,2,-0.186,0,0
Glasgow,2022,24/04/2022,NC,F,G,2,LAVREYSEN_Harrie,NED,25.12876712,1,1,10.13,71.07601185,40.221,40.244,42.67,1.213,1,0.023,0,0
Glasgow,2022,24/04/2022,NC,F,G,2,RICHARDSON_Matthew,AUS,23.03561644,2,2,10.377,69.38421509,26.484,26.456,30.752,2.148,2,-0.028,0,0
Glasgow,2022,24/04/2022,NC,F,B,2,VIGIER_Sebastien,FRA,,3,1,,,30.808,31.006,33.33,1.162,1,0.198,0,0
Glasgow,2022,24/04/2022,NC,F,B,2,PAUL_Nicholas,TTO,23.6,4,2,,,29.749,29.576,32.054,1.239,2,-0.173,0,0
Milton,2022,15/05/2022,NC,R16,1,1,SZALONTAY_Sándor,HUN,31.88767123,9,1,10.107,71.23775601,9,15.054,29.396,7.171,1,6.054,0,0
Milton,2022,15/05/2022,NC,R16,1,1,SPIES_Jean,RSA,32.48493151,28,2,10.991,65.50814303,9,6.262,20.604,7.171,1,-2.738,-1,1
Milton,2022,15/05/2022,NC,R16,2,1,WAMMES_Nick,CAN,22.58082192,10,1,10.166,70.82431635,22.727,23.094,27.296,2.101,1,0.367,0,0
Milton,2022,15/05/2022,NC,R16,2,1,BROWNE_Kwesi,TTO,28.30410959,27,2,10.819,66.54958869,9,7.157,20.179,6.511,2,-1.843,0,0
Milton,2022,15/05/2022,NC,R16,3,1,DODYK_Ryan,CAN,25.46027397,11,1,10.659,67.54855052,11.708,15.304,25.158,4.927,1,3.596,0,0
Milton,2022,15/05/2022,NC,R16,3,1,PERALTA_Juan,ESP,32.01643836,26,2,10.85,66.359447,11.495,10.604,19.066,4.231,2,-0.891,0,0
Milton,2022,15/05/2022,NC,R16,4,1,TRUMAN_Joseph,TIN,25.2630137,12,1,10.317,69.78772899,22.597,23.218,28.812,2.797,1,0.621,0,0
Milton,2022,15/05/2022,NC,R16,4,1,TOPINKA_Dominik,CZE,28.80821918,25,2,10.456,68.8599847,9,7.394,20.74,6.673,2,-1.606,0,0
Milton,2022,15/05/2022,NC,R16,5,1,LIGTLEE_Sam,BCC,24.43835616,6,1,10.256,70.20280811,13.933,15.934,25.084,4.575,1,2.001,0,0
Milton,2022,15/05/2022,NC,R16,5,1,MARTINEZ_CHORRO_Alejandro,ESP,23.98082192,24,2,10.449,68.90611542,6.256,5.493,16.637,5.572,2,-0.763,0,0
Milton,2022,15/05/2022,NC,R16,6,1,HOOGLAND_Jeffrey,NED,29.18356164,2,1,10.024,71.82761373,35.879,35.887,38.105,1.109,1,0.008,0,0
Milton,2022,15/05/2022,NC,R16,6,1,RAMIREZ_MORALES_Santiago,COL,27.83835616,23,2,10.354,69.53834267,19.299,19.285,24.139,2.427,2,-0.014,0,0
Milton,2022,15/05/2022,NC,R16,7,1,YAMASAKI_Kento,RKD,29.42739726,7,1,10.313,69.81479686,12.237,16.226,25.29,4.532,2,3.989,1,1
Milton,2022,15/05/2022,NC,R16,7,1,ROCHNA_Daniel,POL,22.72328767,22,2,10.325,69.73365617,15.363,14.424,21.454,3.515,1,-0.939,-1,1
Milton,2022,15/05/2022,NC,R16,8,1,OBARA_Yuta,JPN,26.22465753,8,1,10.042,71.69886477,13.163,15.251,24.529,4.639,1,2.088,0,0
Milton,2022,15/05/2022,NC,R16,8,1,TERASAKI_Kohei,RKD,28.37808219,21,2,10.047,71.66318304,5.219,4.329,16.137,5.904,2,-0.89,0,0
Milton,2022,15/05/2022,NC,R16,9,1,YAN_Weiming,CHN,24.18082192,13,1,10.14,71.00591716,9,13.212,27.548,7.168,1,4.212,0,0
Milton,2022,15/05/2022,NC,R16,9,1,ZHOU_Yu,CHN,23.37260274,20,2,10.329,69.70665118,8.201,7.847,15.747,3.95,2,-0.354,0,0
Milton,2022,15/05/2022,NC,R16,10,1,TURNBULL_Hamish,GBR,22.85479452,16,1,10.427,69.05150091,14.039,18.678,27.398,4.36,2,4.639,1,1
Milton,2022,15/05/2022,NC,R16,10,1,LENDEL_Vasilijus,LTU,27.11780822,17,2,10.44,68.96551724,21.569,21.216,24.936,1.86,1,-0.353,-1,1
Milton,2022,15/05/2022,NC,R16,11,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.56164384,14,1,10.336,69.65944272,24.743,24.841,27.897,1.528,1,0.098,0,0
Milton,2022,15/05/2022,NC,R16,11,1,van_LOON_Tijmen,BCC,21.16712329,19,2,10.412,69.15097964,6.344,6.267,17.481,5.607,2,-0.077,0,0
Milton,2022,15/05/2022,NC,R16,12,1,ČECHMAN_Martin,CZE,23.58356164,15,1,10.422,69.08462867,16.371,18.625,27.877,4.626,1,2.254,0,0
Milton,2022,15/05/2022,NC,R16,12,1,BÖTTICHER_Stefan,GER,30.30410959,18,2,10.523,68.42155279,9,6.727,20.277,6.775,2,-2.273,0,0
Milton,2022,15/05/2022,NC,R8,1,1,RICHARDSON_Matthew,AUS,23.09315068,1,1,10.494,68.61063465,26.456,26.923,31.127,2.102,1,0.467,0,0
Milton,2022,15/05/2022,NC,R8,1,1,ČECHMAN_Martin,CZE,23.58356164,15,2,12.221,58.91498241,18.625,17.873,26.141,4.134,2,-0.752,0,0
Milton,2022,15/05/2022,NC,R8,2,1,GLAETZER_Matthew,AUS,29.74246575,5,1,9.994,72.04322594,32.491,32.605,35.553,1.474,1,0.114,0,0
Milton,2022,15/05/2022,NC,R8,2,1,QUINTERO_CHAVARRO_Kevin_Santiago,COL,23.56164384,14,2,10.188,70.67137809,24.841,24.773,27.801,1.514,2,-0.068,0,0
Milton,2022,15/05/2022,NC,R8,3,1,RUDYK_Mateusz,POL,26.83835616,4,1,10.147,70.95693308,32.268,32.323,34.425,1.051,1,0.055,0,0
Milton,2022,15/05/2022,NC,R8,3,1,TURNBULL_Hamish,GBR,22.85479452,16,2,10.196,70.61592781,18.678,18.433,26.499,4.033,2,-0.245,0,0
Milton,2022,15/05/2022,NC,R8,4,1,CARLIN_Jack,TIN,25.07671233,3,1,10.172,70.78254031,31.434,31.538,34.35,1.406,1,0.104,0,0
Milton,2022,15/05/2022,NC,R8,4,1,YAN_Weiming,CHN,24.18082192,13,2,10.215,70.4845815,13.212,12.945,25.129,6.092,2,-0.267,0,0
Milton,2022,15/05/2022,NC,R8,5,1,OBARA_Yuta,JPN,26.22465753,8,1,10.121,71.13921549,15.251,18.39,26.958,4.284,1,3.139,0,0
Milton,2022,15/05/2022,NC,R8,5,1,SZALONTAY_Sándor,HUN,31.88767123,9,2,10.232,70.36747459,15.054,12.052,23.594,5.771,2,-3.002,0,0
Milton,2022,15/05/2022,NC,R8,6,1,YAMASAKI_Kento,RKD,29.42739726,7,1,10.147,70.95693308,16.226,20.162,28.048,3.943,2,3.936,1,1
Milton,2022,15/05/2022,NC,R8,6,1,WAMMES_Nick,CAN,22.58082192,10,2,10.296,69.93006993,23.094,22.609,26.703,2.047,1,-0.485,-1,1
Milton,2022,15/05/2022,NC,R8,7,1,HOOGLAND_Jeffrey,NED,29.18356164,2,1,10.884,66.15214994,35.887,35.905,38.125,1.11,1,0.018,0,0
Milton,2022,15/05/2022,NC,R8,7,1,DODYK_Ryan,CAN,25.46027397,11,2,11.295,63.74501992,15.304,15.341,24.773,4.716,2,0.037,0,0
Milton,2022,15/05/2022,NC,R8,8,1,LIGTLEE_Sam,BCC,24.43835616,6,1,10.034,71.7560295,15.934,20.246,28.2,3.977,2,4.312,1,1
Milton,2022,15/05/2022,NC,R8,8,1,TRUMAN_Joseph,TIN,25.2630137,12,2,10.086,71.38607971,23.218,22.313,27.647,2.667,1,-0.905,-1,1
Milton,2022,15/05/2022,NC,QF,1,1,RICHARDSON_Matthew,AUS,23.09315068,1,1,10.629,67.73920406,26.923,28.126,32.118,1.996,1,1.203,0,0
Milton,2022,15/05/2022,NC,QF,1,1,LIGTLEE_Sam,BCC,24.43835616,6,2,11.483,62.70138466,20.246,23.534,29.942,3.204,2,3.288,0,0
Milton,2022,15/05/2022,NC,QF,2,1,HOOGLAND_Jeffrey,NED,29.18356164,2,2,10.046,71.67031654,35.905,35.525,37.711,1.093,1,-0.38,-1,1
Milton,2022,15/05/2022,NC,QF,2,1,GLAETZER_Matthew,AUS,29.74246575,5,1,9.983,72.12260843,32.605,32.678,35.538,1.43,1,0.073,0,0
Milton,2022,15/05/2022,NC,QF,3,1,RUDYK_Mateusz,POL,26.83835616,4,1,10.095,71.32243685,32.323,32.411,34.485,1.037,1,0.088,0,0
Milton,2022,15/05/2022,NC,QF,3,1,YAMASAKI_Kento,RKD,29.42739726,7,2,10.217,70.47078399,20.162,20.005,27.315,3.655,2,-0.157,0,0
Milton,2022,15/05/2022,NC,QF,4,1,CARLIN_Jack,TIN,25.07671233,3,1,10.257,70.19596373,31.538,31.642,34.438,1.398,1,0.104,0,0
Milton,2022,15/05/2022,NC,QF,4,1,OBARA_Yuta,JPN,26.22465753,8,2,10.284,70.01166861,18.39,18.172,26.148,3.988,2,-0.218,0,0
Milton,2022,15/05/2022,NC,QF,1,2,RICHARDSON_Matthew,AUS,23.09315068,1,1,10.114,71.18845165,28.126,28.603,32.501,1.949,1,0.477,0,0
Milton,2022,15/05/2022,NC,QF,1,2,LIGTLEE_Sam,BCC,24.43835616,6,2,10.209,70.52600646,23.534,22.956,28.956,3,2,-0.578,0,0
Milton,2022,15/05/2022,NC,QF,2,2,HOOGLAND_Jeffrey,NED,29.18356164,2,1,9.919,72.5879625,35.525,35.667,37.839,1.086,1,0.142,0,0
Milton,2022,15/05/2022,NC,QF,2,2,GLAETZER_Matthew,AUS,29.74246575,5,2,9.938,72.44918495,32.678,32.5,35.32,1.41,2,-0.178,0,0
Milton,2022,15/05/2022,NC,QF,3,2,RUDYK_Mateusz,POL,26.83835616,4,1,10.26,70.1754386,32.411,32.462,34.534,1.036,1,0.051,0,0
Milton,2022,15/05/2022,NC,QF,3,2,YAMASAKI_Kento,RKD,29.42739726,7,2,10.316,69.79449399,20.005,19.798,26.706,3.454,2,-0.207,0,0
Milton,2022,15/05/2022,NC,QF,4,2,CARLIN_Jack,TIN,25.07671233,3,1,10.284,70.01166861,31.642,31.73,34.512,1.391,1,0.088,0,0
Milton,2022,15/05/2022,NC,QF,4,2,OBARA_Yuta,JPN,26.22465753,8,2,10.433,69.01178951,18.172,18.016,25.55,3.767,2,-0.156,0,0
Milton,2022,15/05/2022,NC,QF,2,3,HOOGLAND_Jeffrey,NED,29.18356164,2,1,10.135,71.04094721,35.667,35.801,37.959,1.079,1,0.134,0,0
Milton,2022,15/05/2022,NC,QF,2,3,GLAETZER_Matthew,AUS,29.74246575,5,2,11.436,62.9590766,32.5,32.336,35.118,1.391,2,-0.164,0,0
Milton,2022,15/05/2022,NC,SF,1,1,RICHARDSON_Matthew,AUS,23.09315068,1,1,9.869,72.95571993,28.603,29.74,33.448,1.854,2,1.137,1,1
Milton,2022,15/05/2022,NC,SF,1,1,CARLIN_Jack,TIN,25.07671233,3,2,10.155,70.90103397,31.73,31.752,34.45,1.349,1,0.022,-1,1
Milton,2022,15/05/2022,NC,SF,2,1,HOOGLAND_Jeffrey,NED,29.18356164,2,2,10.214,70.49148228,35.801,35.583,37.705,1.061,1,-0.218,-1,1
Milton,2022,15/05/2022,NC,SF,2,1,RUDYK_Mateusz,POL,26.83835616,4,1,10.122,71.13218731,32.462,32.562,34.604,1.021,1,0.1,0,0
Milton,2022,15/05/2022,NC,SF,1,2,RICHARDSON_Matthew,AUS,23.09315068,1,1,9.83,73.24516785,29.74,30.317,33.827,1.755,2,0.577,1,1
Milton,2022,15/05/2022,NC,SF,1,2,CARLIN_Jack,TIN,25.07671233,3,2,10.01,71.92807193,31.752,31.487,34.131,1.322,1,-0.265,-1,1
Milton,2022,15/05/2022,NC,SF,2,2,HOOGLAND_Jeffrey,NED,29.18356164,2,1,10.184,70.6991359,35.583,35.701,37.811,1.055,1,0.118,0,0
Milton,2022,15/05/2022,NC,SF,2,2,RUDYK_Mateusz,POL,26.83835616,4,2,10.199,70.59515639,32.562,32.474,34.506,1.016,2,-0.088,0,0
Milton,2022,15/05/2022,NC,SF,2,3,HOOGLAND_Jeffrey,NED,29.18356164,2,1,10.331,69.69315652,35.701,35.812,37.912,1.05,1,0.111,0,0
Milton,2022,15/05/2022,NC,SF,2,3,RUDYK_Mateusz,POL,26.83835616,4,2,10.695,67.32117812,32.474,32.388,34.412,1.012,2,-0.086,0,0
Milton,2022,15/05/2022,NC,F,G,1,RICHARDSON_Matthew,AUS,23.09315068,1,1,9.956,72.31820008,30.317,31.089,34.493,1.702,2,0.772,1,1
Milton,2022,15/05/2022,NC,F,G,1,HOOGLAND_Jeffrey,NED,29.18356164,2,2,10.162,70.85219445,35.812,35.588,37.672,1.042,1,-0.224,-1,1
Milton,2022,15/05/2022,NC,F,B,1,CARLIN_Jack,TIN,25.07671233,3,1,10.285,70.00486145,31.487,31.783,34.391,1.304,2,0.296,1,1
Milton,2022,15/05/2022,NC,F,B,1,RUDYK_Mateusz,POL,26.83835616,4,2,10.49,68.63679695,32.388,32.247,34.259,1.006,1,-0.141,-1,1
Milton,2022,15/05/2022,NC,F,G,2,RICHARDSON_Matthew,AUS,23.09315068,1,1,9.945,72.39819005,31.089,31.76,35.07,1.655,2,0.671,1,1
Milton,2022,15/05/2022,NC,F,G,2,HOOGLAND_Jeffrey,NED,29.18356164,2,2,15.194,47.3871265,35.588,35.387,37.455,1.034,1,-0.201,-1,1
Milton,2022,15/05/2022,NC,F,B,2,CARLIN_Jack,TIN,25.07671233,3,1,10.315,69.8012603,31.783,32.058,34.632,1.287,2,0.275,1,1
Milton,2022,15/05/2022,NC,F,B,2,RUDYK_Mateusz,POL,26.83835616,4,2,10.458,68.84681583,32.247,32.115,34.115,1,1,-0.132,-1,1
Cali,2022,10/07/2022,NC,R16,1,1,DÖRNBACH_Maximilian,GER,,5,1,10.246,70.2713254,9,15.054,29.396,7.171,1,6.054,0,0
Cali,2022,10/07/2022,NC,R16,1,1,VERDUGO_OSUNA_Edgar,MEX,,28,2,10.397,69.25074541,9,6.262,20.604,7.171,1,-2.738,-1,1
Cali,2022,10/07/2022,NC,R16,2,1,TJON_EN_FA_Jaïr,SUR,,9,1,10.554,68.22057987,9,15.054,29.396,7.171,1,6.054,0,0
Cali,2022,10/07/2022,NC,R16,2,1,JONAUSKAS_Svaj?nas,LTU,27.5369863,27,2,10.63,67.73283161,9,6.262,20.604,7.171,1,-2.738,-1,1
Cali,2022,10/07/2022,NC,R16,3,1,ZHOU_Yu,CHN,23.5260274,6,1,10.512,68.49315068,7.847,10.34,17.824,3.742,2,2.493,1,1
Cali,2022,10/07/2022,NC,R16,3,1,RUIZ_TERAN_Juan,MEX,,26,2,10.753,66.95805822,9,3.495,15.761,6.133,1,-5.505,-1,1
Cali,2022,10/07/2022,NC,R16,4,1,LANDERNEAU_Melvin,FRA,24.79726027,7,1,11.048,65.17016655,17.307,18.893,26.647,3.877,1,1.586,0,0
Cali,2022,10/07/2022,NC,R16,4,1,KALOGEROPOULOS_Ioannis,GRE,28.51232877,25,2,11.275,63.85809313,9,6.61,19.838,6.614,2,-2.39,0,0
Cali,2022,10/07/2022,NC,R16,5,1,XUE_Chenxi,CHN,21.4630137,10,1,10.354,69.53834267,9,15.632,29.12,6.744,2,6.632,1,1
Cali,2022,10/07/2022,NC,R16,5,1,MORENO_SANCHEZ_Jose,ESP,28.66027397,24,2,10.604,67.89890607,14.61,14.117,20.741,3.312,1,-0.493,-1,1
Cali,2022,10/07/2022,NC,R16,6,1,WEBSTER_Sam,NZL,,11,1,10.383,69.3441202,29.705,29.845,33.341,1.748,1,0.14,0,0
Cali,2022,10/07/2022,NC,R16,6,1,BOTTASSO_Leandro,ARG,,23,2,10.576,68.07866868,9,8.286,22.306,7.01,2,-0.714,0,0
Cali,2022,10/07/2022,NC,R16,7,1,RAMIREZ_MORALES_Santiago,COL,27.99178082,8,1,10.156,70.89405278,19.285,19.572,24.348,2.388,1,0.287,0,0
Cali,2022,10/07/2022,NC,R16,7,1,HSIEH_Nien_Hsing,TPE,,22,2,10.517,68.46058762,5.106,4.952,14.358,4.703,2,-0.154,0,0
Cali,2022,10/07/2022,NC,R16,8,1,PONOMARYOV_Sergey,KAZ,24.25205479,16,1,10.369,69.43774713,9,15.554,29.234,6.84,2,6.554,1,1
Cali,2022,10/07/2022,NC,R16,8,1,ANGSUTHASAWIT_Jai,THA,27.41369863,17,2,10.431,69.02502157,12.736,11.879,20.849,4.485,1,-0.857,-1,1
Cali,2022,10/07/2022,NC,R16,9,1,VILAR_Lucas_Oscar,ARG,,15,1,10.686,67.3778776,9,14.75,28.582,6.916,2,5.75,1,1
Cali,2022,10/07/2022,NC,R16,9,1,CHUGAY_Andrey,KAZ,22.49315068,18,2,10.713,67.20806497,11.713,11.154,19.098,3.972,1,-0.559,-1,1
Cali,2022,10/07/2022,NC,R16,10,1,LIU_Qi,BDR,21.62465753,12,1,10.409,69.17090979,9,17.926,30.622,6.348,2,8.926,1,1
Cali,2022,10/07/2022,NC,R16,10,1,LENDEL_Vasilijus,LTU,27.27123288,21,2,10.429,69.0382587,21.216,20.971,24.655,1.842,1,-0.245,-1,1
Cali,2022,10/07/2022,NC,R16,11,1,DAKIN_Sam,NZL,,13,1,10.418,69.11115377,9,13.069,27.583,7.257,1,4.069,0,0
Cali,2022,10/07/2022,NC,R16,11,1,MARTINEZ_CHORRO_Alejandro,ESP,24.13424658,20,2,10.536,68.33712984,5.493,4.956,15.482,5.263,2,-0.537,0,0
Cali,2022,10/07/2022,NC,R16,12,1,BROWNE_Kwesi,TTO,,14,1,10.416,69.12442396,7.157,12.494,24.072,5.789,2,5.337,1,1
Cali,2022,10/07/2022,NC,R16,12,1,HEDGCOCK_James,CAN,20.6630137,19,2,10.452,68.88633754,9,5.12,18.624,6.752,1,-3.88,-1,1
Cali,2022,10/07/2022,NC,R8,1,1,LAVREYSEN_Harrie,NED,25.33972603,2,1,10.231,70.37435246,40.244,40.247,42.677,1.215,1,0.003,0,0
Cali,2022,10/07/2022,NC,R8,1,1,BROWNE_Kwesi,TTO,,14,2,10.599,67.93093688,12.494,12.581,23.907,5.663,2,0.087,0,0
Cali,2022,10/07/2022,NC,R8,2,1,PAUL_Nicholas,TTO,23.8109589,1,1,10.082,71.4144019,29.576,29.674,32.146,1.236,1,0.098,0,0
Cali,2022,10/07/2022,NC,R8,2,1,DAKIN_Sam,NZL,,13,2,10.226,70.40876198,13.069,12.469,24.431,5.981,2,-0.6,0,0
Cali,2022,10/07/2022,NC,R8,3,1,HOOGLAND_Jeffrey,NED,29.3369863,3,1,10.192,70.64364207,35.387,35.438,37.506,1.034,1,0.051,0,0
Cali,2022,10/07/2022,NC,R8,3,1,LIU_Qi,BDR,21.62465753,12,2,10.416,69.12442396,17.926,17.667,28.715,5.524,2,-0.259,0,0
Cali,2022,10/07/2022,NC,R8,4,1,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,1,10.177,70.74776457,9,17.104,30.822,6.859,2,8.104,1,1
Cali,2022,10/07/2022,NC,R8,4,1,VILAR_Lucas_Oscar,ARG,,15,2,10.221,70.44320517,14.75,12.371,24.571,6.1,1,-2.379,-1,1
Cali,2022,10/07/2022,NC,R8,5,1,DÖRNBACH_Maximilian,GER,,5,1,10.205,70.55365017,15.054,20.681,33.099,6.209,2,5.627,1,1
Cali,2022,10/07/2022,NC,R8,5,1,PONOMARYOV_Sergey,KAZ,24.25205479,16,2,10.245,70.27818448,15.554,13.843,25.865,6.011,1,-1.711,-1,1
Cali,2022,10/07/2022,NC,R8,6,1,RAMIREZ_MORALES_Santiago,COL,27.99178082,8,1,10.078,71.44274658,19.572,20.408,25.074,2.333,1,0.836,0,0
Cali,2022,10/07/2022,NC,R8,6,1,TJON_EN_FA_Jaïr,SUR,,9,2,10.15,70.93596059,15.054,11.924,22.86,5.468,2,-3.13,0,0
Cali,2022,10/07/2022,NC,R8,7,1,ZHOU_Yu,CHN,23.5260274,6,1,10.09,71.35777998,10.34,16.382,22.894,3.256,2,6.042,1,1
Cali,2022,10/07/2022,NC,R8,7,1,WEBSTER_Sam,NZL,,11,2,10.134,71.04795737,29.845,28.827,32.233,1.703,1,-1.018,-1,1
Cali,2022,10/07/2022,NC,R8,8,1,LANDERNEAU_Melvin,FRA,24.79726027,7,1,10.283,70.0184771,18.893,20.903,28.217,3.657,1,2.01,0,0
Cali,2022,10/07/2022,NC,R8,8,1,XUE_Chenxi,CHN,21.4630137,10,2,10.299,69.90969997,15.632,13.376,24.372,5.498,2,-2.256,0,0
Cali,2022,10/07/2022,NC,QF,1,1,LAVREYSEN_Harrie,NED,25.33972603,2,1,10.259,70.18227897,40.247,40.258,42.69,1.216,1,0.011,0,0
Cali,2022,10/07/2022,NC,QF,1,1,LANDERNEAU_Melvin,FRA,24.79726027,7,2,10.448,68.91271057,20.903,20.906,28.1,3.597,2,0.003,0,0
Cali,2022,10/07/2022,NC,QF,2,1,PAUL_Nicholas,TTO,23.8109589,1,1,10.069,71.50660443,29.674,29.726,32.192,1.233,1,0.052,0,0
Cali,2022,10/07/2022,NC,QF,2,1,ZHOU_Yu,CHN,23.5260274,6,2,10.719,67.170445,16.382,16.284,22.574,3.145,2,-0.098,0,0
Cali,2022,10/07/2022,NC,QF,3,1,HOOGLAND_Jeffrey,NED,29.3369863,3,1,9.883,72.85237276,35.438,35.449,37.519,1.035,1,0.011,0,0
Cali,2022,10/07/2022,NC,QF,3,1,RAMIREZ_MORALES_Santiago,COL,27.99178082,8,2,10.026,71.81328546,20.408,20.385,25.007,2.311,2,-0.023,0,0
Cali,2022,10/07/2022,NC,QF,4,1,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,1,10.086,71.38607971,17.104,23.313,35.029,5.858,2,6.209,1,1
Cali,2022,10/07/2022,NC,QF,4,1,DÖRNBACH_Maximilian,GER,,5,2,10.164,70.83825266,20.681,18.695,29.651,5.478,1,-1.986,-1,1
Cali,2022,10/07/2022,NC,QF,1,2,LAVREYSEN_Harrie,NED,25.33972603,2,1,10.206,70.54673721,40.258,40.268,42.702,1.217,1,0.01,0,0
Cali,2022,10/07/2022,NC,QF,1,2,LANDERNEAU_Melvin,FRA,24.79726027,7,2,10.306,69.86221618,20.906,20.909,27.993,3.542,2,0.003,0,0
Cali,2022,10/07/2022,NC,QF,2,2,PAUL_Nicholas,TTO,23.8109589,1,1,10.338,69.64596634,29.726,29.774,32.234,1.23,1,0.048,0,0
Cali,2022,10/07/2022,NC,QF,2,2,ZHOU_Yu,CHN,23.5260274,6,2,11.052,65.1465798,16.284,16.2,22.3,3.05,2,-0.084,0,0
Cali,2022,10/07/2022,NC,QF,3,2,HOOGLAND_Jeffrey,NED,29.3369863,3,1,10.009,71.93525827,35.449,35.46,37.532,1.036,1,0.011,0,0
Cali,2022,10/07/2022,NC,QF,3,2,RAMIREZ_MORALES_Santiago,COL,27.99178082,8,2,10.297,69.92327862,20.385,20.363,24.943,2.29,2,-0.022,0,0
Cali,2022,10/07/2022,NC,QF,4,2,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,1,10.215,70.4845815,23.313,26.244,36.846,5.301,1,2.931,0,0
Cali,2022,10/07/2022,NC,QF,4,2,DÖRNBACH_Maximilian,GER,,5,2,10.248,70.25761124,18.695,18.01,28.062,5.026,2,-0.685,0,0
Cali,2022,10/07/2022,NC,SF,1,1,LAVREYSEN_Harrie,NED,25.33972603,2,1,9.935,72.4710619,40.268,40.358,42.784,1.213,1,0.09,0,0
Cali,2022,10/07/2022,NC,SF,1,1,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,2,10.026,71.81328546,26.244,25.863,35.301,4.719,2,-0.381,0,0
Cali,2022,10/07/2022,NC,SF,2,1,PAUL_Nicholas,TTO,23.8109589,1,1,10.125,71.11111111,29.774,30.185,32.611,1.213,2,0.411,1,1
Cali,2022,10/07/2022,NC,SF,2,1,HOOGLAND_Jeffrey,NED,29.3369863,3,2,10.567,68.13665184,35.46,35.21,37.264,1.027,1,-0.25,-1,1
Cali,2022,10/07/2022,NC,SF,1,2,LAVREYSEN_Harrie,NED,25.33972603,2,1,10.15,70.93596059,40.358,40.428,42.848,1.21,1,0.07,0,0
Cali,2022,10/07/2022,NC,SF,1,2,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,2,10.353,69.5450594,25.863,25.65,34.33,4.34,2,-0.213,0,0
Cali,2022,10/07/2022,NC,SF,2,2,PAUL_Nicholas,TTO,23.8109589,1,1,9.825,73.28244275,30.185,30.564,32.958,1.197,2,0.379,1,1
Cali,2022,10/07/2022,NC,SF,2,2,HOOGLAND_Jeffrey,NED,29.3369863,3,2,10.087,71.37900268,35.21,34.977,37.015,1.019,1,-0.233,-1,1
Cali,2022,10/07/2022,NC,F,G,1,PAUL_Nicholas,TTO,23.8109589,1,1,9.802,73.45439706,30.564,31.1,33.46,1.18,2,0.536,1,1
Cali,2022,10/07/2022,NC,F,G,1,LAVREYSEN_Harrie,NED,25.33972603,2,2,9.915,72.6172466,40.428,39.951,42.335,1.192,1,-0.477,-1,1
Cali,2022,10/07/2022,NC,F,B,1,HOOGLAND_Jeffrey,NED,29.3369863,3,1,10.245,70.27818448,34.977,35.071,37.105,1.017,1,0.094,0,0
Cali,2022,10/07/2022,NC,F,B,1,ORTEGA_FONTALVO_Cristian_David,COL,21.79178082,4,2,10.37,69.43105111,25.65,24.931,32.703,3.886,2,-0.719,0,0
Cali,2022,10/07/2022,NC,F,G,2,PAUL_Nicholas,TTO,23.8109589,1,1,9.814,73.36458121,31.1,31.588,33.916,1.164,2,0.488,1,1
Cali,2022,10/07/2022,NC,F,G,2,LAVREYSEN_Harrie,NED,25.33972603,2,2,9.826,73.27498473,39.951,39.52,41.87,1.175,1,-0.431,-1,1
Cali,2022,10/07/2022,NC,F,B,2,HOOGLAND_Jeffrey,NED,29.3369863,3,1,10.78,66.7903525,35.071,35.148,37.178,1.015,1,0.077,0,0
